
--- [START 2019-07-16_01-15-09] ----------------------------------------------------------------

	@common.py:  
	set random seed
		SEED = 1563210910
	set cuda environment
		torch.__version__              = 1.1.0
		torch.version.cuda             = 9.0.176
		torch.backends.cudnn.version() = 7501
		os['CUDA_VISIBLE_DEVICES']     = 0
		torch.cuda.device_count()      = 1



	SEED         = 1563210910
	PROJECT_PATH = /root/share/project/kaggle/2019/chest/build/single_mask_05
	__file__     = /root/share/project/kaggle/2019/chest/build/single_mask_05/unet_0/train2.py
	out_dir      = /root/share/project/kaggle/2019/chest/result/unet-256-fold2-00

** dataset setting **
batch_size = 7
train_dataset : 
	mode   = train
	split  = train2_10075.npy
	csv    = train-rle.csv
	folder = dicom/dicom-images-train
	num_component[n] = 2079
	num_component[0] = 7996
	len    = 10075

valid_dataset : 
	mode   = train
	split  = valid2_600.npy
	csv    = train-rle.csv
	folder = dicom/dicom-images-train
	num_component[n] = 300
	num_component[0] = 300
	len    = 600


** net setting **
	initial_checkpoint = None
<class 'model.UNet'>

optimizer
  SGD (
Parameter Group 0
    dampening: 0
    lr: 0.01
    momentum: 0.9
    nesterov: False
    weight_decay: 0.0001
)
schduler
  NullScheduler
lr=0.01000 

** start training here! **
   batch_size=7,  iter_accum=4
                      |----------- VALID -----------|-------- TRAIN/BATCH -------------------------
rate     iter   epoch |  loss    dice   neg   pos   |   loss    dice  neg   pos   |  time          
---------------------------------------------------------------------------------------------------
0.00100  174.5  121.2 |  0.607   0.630  0.84  0.42  |  0.025   0.792  0.87  0.72  |  2 hr 47 min
0.00100  175.0* 121.6 |  0.610   0.633  0.85  0.42  |  0.025   0.810  0.93  0.69  |  2 hr 51 min
0.00100  175.5  121.9 |  0.610   0.633  0.85  0.42  |  0.025   0.790  0.86  0.72  |  2 hr 55 min
0.00100  176.0  122.3 |  0.610   0.633  0.85  0.42  |  0.025   0.792  0.88  0.70  |  2 hr 59 min
0.00100  176.5  122.6 |  0.610   0.633  0.85  0.42  |  0.026   0.790  0.89  0.70  |  3 hr 03 min
0.00100  177.0  123.0 |  0.610   0.633  0.85  0.42  |  0.025   0.810  0.90  0.72  |  3 hr 07 min
0.00100  177.5  123.3 |  0.627   0.638  0.87  0.41  |  0.024   0.800  0.89  0.71  |  3 hr 11 min
0.00100  178.0  123.7 |  0.627   0.638  0.87  0.41  |  0.026   0.759  0.84  0.68  |  3 hr 15 min
0.00100  178.5  124.0 |  0.627   0.638  0.87  0.41  |  0.024   0.786  0.87  0.70  |  3 hr 19 min
0.00100  179.0  124.4 |  0.627   0.638  0.87  0.41  |  0.024   0.826  0.94  0.71  |  3 hr 23 min
0.00100  179.5  124.7 |  0.627   0.638  0.87  0.41  |  0.026   0.799  0.89  0.71  |  3 hr 27 min
0.00100  180.0* 125.1 |  0.588   0.638  0.87  0.41  |  0.026   0.772  0.85  0.70  |  3 hr 31 min
0.00100  180.5  125.4 |  0.588   0.638  0.87  0.41  |  0.026   0.800  0.89  0.71  |  3 hr 35 min
0.00100  181.0  125.8 |  0.588   0.638  0.87  0.41  |  0.025   0.782  0.87  0.70  |  3 hr 39 min
0.00100  181.5  126.1 |  0.588   0.638  0.87  0.41  |  0.024   0.801  0.89  0.72  |  3 hr 43 min
0.00100  182.0  126.5 |  0.588   0.638  0.87  0.41  |  0.025   0.790  0.88  0.70  |  3 hr 47 min
0.00100  182.5  126.8 |  0.603   0.630  0.84  0.42  |  0.025   0.803  0.90  0.71  |  3 hr 51 min
0.00100  183.0  127.1 |  0.603   0.630  0.84  0.42  |  0.024   0.803  0.89  0.71  |  3 hr 55 min
0.00100  183.5  127.5 |  0.603   0.630  0.84  0.42  |  0.025   0.813  0.90  0.72  |  3 hr 59 min
0.00100  184.0  127.8 |  0.603   0.630  0.84  0.42  |  0.026   0.771  0.86  0.68  |  4 hr 03 min
0.00100  184.5  128.2 |  0.603   0.630  0.84  0.42  |  0.027   0.767  0.85  0.68  |  4 hr 07 min
0.00100  185.0* 128.5 |  0.605   0.632  0.85  0.41  |  0.025   0.816  0.90  0.73  |  4 hr 11 min
0.00100  185.5  128.9 |  0.605   0.632  0.85  0.41  |  0.025   0.776  0.85  0.70  |  4 hr 15 min
0.00100  186.0  129.2 |  0.605   0.632  0.85  0.41  |  0.025   0.798  0.89  0.70  |  4 hr 19 min
0.00100  186.5  129.6 |  0.605   0.632  0.85  0.41  |  0.023   0.826  0.91  0.74  |  4 hr 23 min
0.00100  187.0  129.9 |  0.605   0.632  0.85  0.41  |  0.025   0.796  0.87  0.72  |  4 hr 27 min
0.00100  187.5  130.3 |  0.643   0.633  0.86  0.41  |  0.025   0.799  0.89  0.71  |  4 hr 31 min
0.00100  188.0  130.6 |  0.643   0.633  0.86  0.41  |  0.025   0.799  0.89  0.71  |  4 hr 35 min
0.00100  188.5  131.0 |  0.643   0.633  0.86  0.41  |  0.027   0.783  0.89  0.68  |  4 hr 39 min
0.00100  189.0  131.3 |  0.643   0.633  0.86  0.41  |  0.027   0.796  0.89  0.70  |  4 hr 43 min
0.00100  189.5  131.7 |  0.643   0.633  0.86  0.41  |  0.027   0.786  0.88  0.69  |  4 hr 47 min
0.00100  190.0* 132.0 |  0.652   0.637  0.87  0.40  |  0.025   0.797  0.89  0.71  |  4 hr 51 min
0.00100  190.5  132.4 |  0.652   0.637  0.87  0.40  |  0.026   0.807  0.91  0.71  |  4 hr 55 min
0.00100  191.0  132.7 |  0.652   0.637  0.87  0.40  |  0.025   0.799  0.88  0.72  |  4 hr 59 min
0.00100  191.5  133.1 |  0.652   0.637  0.87  0.40  |  0.024   0.807  0.91  0.70  |  5 hr 03 min
0.00100  192.0  133.4 |  0.652   0.637  0.87  0.40  |  0.024   0.803  0.89  0.71  |  5 hr 07 min
0.00100  192.5  133.7 |  0.600   0.632  0.86  0.41  |  0.023   0.804  0.89  0.72  |  5 hr 11 min
0.00100  193.0  134.1 |  0.600   0.632  0.86  0.41  |  0.025   0.820  0.93  0.72  |  5 hr 15 min
0.00100  193.5  134.4 |  0.600   0.632  0.86  0.41  |  0.026   0.804  0.90  0.71  |  5 hr 19 min
0.00100  194.0  134.8 |  0.600   0.632  0.86  0.41  |  0.025   0.790  0.87  0.71  |  5 hr 23 min
0.00100  194.5  135.1 |  0.600   0.632  0.86  0.41  |  0.025   0.813  0.91  0.71  |  5 hr 27 min
0.00100  195.0* 135.5 |  0.644   0.634  0.86  0.41  |  0.025   0.804  0.90  0.70  |  5 hr 32 min
0.00100  195.5  135.8 |  0.644   0.634  0.86  0.41  |  0.026   0.793  0.89  0.69  |  5 hr 35 min
0.00100  196.0  136.2 |  0.644   0.634  0.86  0.41  |  0.025   0.782  0.85  0.71  |  5 hr 39 min
0.00100  196.5  136.5 |  0.644   0.634  0.86  0.41  |  0.024   0.821  0.91  0.73  |  5 hr 43 min
0.00100  197.0  136.9 |  0.644   0.634  0.86  0.41  |  0.024   0.804  0.89  0.72  |  5 hr 47 min
0.00100  197.5  137.2 |  0.622   0.634  0.87  0.40  |  0.024   0.825  0.94  0.71  |  5 hr 52 min
0.00100  198.0  137.6 |  0.622   0.634  0.87  0.40  |  0.025   0.803  0.90  0.71  |  5 hr 56 min
0.00100  198.5  137.9 |  0.622   0.634  0.87  0.40  |  0.024   0.810  0.89  0.73  |  6 hr 00 min
0.00100  199.0  138.3 |  0.622   0.634  0.87  0.40  |  0.024   0.823  0.92  0.73  |  6 hr 03 min
0.00100  199.5  138.6 |  0.622   0.634  0.87  0.40  |  0.025   0.816  0.91  0.72  |  6 hr 07 min
0.00100  200.0* 139.0 |  0.651   0.632  0.86  0.41  |  0.023   0.817  0.92  0.71  |  6 hr 12 min
0.00100  200.5  139.3 |  0.651   0.632  0.86  0.41  |  0.024   0.821  0.93  0.71  |  6 hr 16 min
0.00100  201.0  139.7 |  0.651   0.632  0.86  0.41  |  0.025   0.786  0.87  0.70  |  6 hr 20 min
0.00100  201.5  140.0 |  0.651   0.632  0.86  0.41  |  0.026   0.802  0.90  0.71  |  6 hr 24 min
0.00100  202.0  140.3 |  0.651   0.632  0.86  0.41  |  0.024   0.801  0.89  0.72  |  6 hr 28 min
0.00100  202.5  140.7 |  0.615   0.633  0.86  0.41  |  0.024   0.818  0.91  0.73  |  6 hr 32 min
0.00100  203.0  141.0 |  0.615   0.633  0.86  0.41  |  0.024   0.816  0.90  0.73  |  6 hr 36 min
0.00100  203.5  141.4 |  0.615   0.633  0.86  0.41  |  0.025   0.797  0.87  0.72  |  6 hr 40 min
0.00100  204.0  141.7 |  0.615   0.633  0.86  0.41  |  0.025   0.814  0.90  0.72  |  6 hr 44 min
0.00100  204.5  142.1 |  0.615   0.633  0.86  0.41  |  0.024   0.786  0.86  0.71  |  6 hr 48 min
0.00100  205.0* 142.4 |  0.629   0.635  0.86  0.41  |  0.022   0.800  0.86  0.74  |  6 hr 52 min
0.00100  205.5  142.8 |  0.629   0.635  0.86  0.41  |  0.024   0.807  0.89  0.72  |  6 hr 56 min
0.00100  206.0  143.1 |  0.629   0.635  0.86  0.41  |  0.027   0.819  0.93  0.71  |  7 hr 00 min
0.00100  206.5  143.5 |  0.629   0.635  0.86  0.41  |  0.024   0.776  0.85  0.71  |  7 hr 04 min
0.00100  207.0  143.8 |  0.629   0.635  0.86  0.41  |  0.024   0.808  0.89  0.72  |  7 hr 08 min
0.00100  207.5  144.2 |  0.641   0.629  0.85  0.41  |  0.023   0.810  0.88  0.74  |  7 hr 12 min
0.00100  208.0  144.5 |  0.641   0.629  0.85  0.41  |  0.024   0.825  0.91  0.74  |  7 hr 16 min
0.00100  208.5  144.9 |  0.641   0.629  0.85  0.41  |  0.023   0.823  0.90  0.74  |  7 hr 20 min
0.00100  209.0  145.2 |  0.641   0.629  0.85  0.41  |  0.025   0.814  0.91  0.72  |  7 hr 24 min
0.00100  209.5  145.6 |  0.641   0.629  0.85  0.41  |  0.025   0.775  0.86  0.69  |  7 hr 28 min
0.00100  210.0* 145.9 |  0.618   0.633  0.86  0.41  |  0.024   0.801  0.86  0.74  |  7 hr 32 min
0.00100  210.5  146.3 |  0.618   0.633  0.86  0.41  |  0.025   0.805  0.89  0.72  |  7 hr 36 min
0.00100  211.0  146.6 |  0.618   0.633  0.86  0.41  |  0.025   0.797  0.88  0.71  |  7 hr 40 min
0.00100  211.5  146.9 |  0.618   0.633  0.86  0.41  |  0.024   0.819  0.91  0.73  |  7 hr 44 min
0.00100  212.0  147.3 |  0.618   0.633  0.86  0.41  |  0.023   0.819  0.91  0.72  |  7 hr 48 min
0.00100  212.5  147.6 |  0.668   0.637  0.87  0.40  |  0.025   0.795  0.89  0.70  |  7 hr 52 min
0.00100  213.0  148.0 |  0.668   0.637  0.87  0.40  |  0.026   0.776  0.85  0.70  |  7 hr 56 min
0.00100  213.5  148.3 |  0.668   0.637  0.87  0.40  |  0.025   0.811  0.90  0.72  |  8 hr 00 min
0.00100  214.0  148.7 |  0.668   0.637  0.87  0.40  |  0.024   0.823  0.92  0.73  |  8 hr 04 min
0.00100  214.5  149.0 |  0.668   0.637  0.87  0.40  |  0.025   0.802  0.89  0.71  |  8 hr 08 min
0.00100  215.0* 149.4 |  0.653   0.634  0.86  0.40  |  0.024   0.813  0.91  0.72  |  8 hr 12 min
0.00100  215.5  149.7 |  0.653   0.634  0.86  0.40  |  0.021   0.831  0.91  0.75  |  8 hr 16 min
0.00100  216.0  150.1 |  0.653   0.634  0.86  0.40  |  0.024   0.800  0.87  0.73  |  8 hr 20 min
0.00100  216.5  150.4 |  0.653   0.634  0.86  0.40  |  0.025   0.833  0.93  0.74  |  8 hr 24 min
0.00100  217.0  150.8 |  0.653   0.634  0.86  0.40  |  0.025   0.792  0.88  0.70  |  8 hr 28 min
0.00100  217.5  151.1 |  0.610   0.635  0.86  0.41  |  0.023   0.831  0.94  0.72  |  8 hr 32 min
0.00100  218.0  151.5 |  0.610   0.635  0.86  0.41  |  0.025   0.833  0.95  0.72  |  8 hr 36 min
0.00100  218.5  151.8 |  0.610   0.635  0.86  0.41  |  0.024   0.811  0.90  0.73  |  8 hr 40 min
0.00100  219.0  152.2 |  0.610   0.635  0.86  0.41  |  0.023   0.807  0.89  0.72  |  8 hr 44 min
0.00100  219.5  152.5 |  0.610   0.635  0.86  0.41  |  0.024   0.795  0.89  0.70  |  8 hr 48 min
0.00100  220.0* 152.9 |  0.658   0.639  0.88  0.40  |  0.025   0.808  0.89  0.72  |  8 hr 53 min
0.00100  220.5  153.2 |  0.658   0.639  0.88  0.40  |  0.024   0.824  0.92  0.73  |  8 hr 56 min
0.00100  221.0  153.5 |  0.658   0.639  0.88  0.40  |  0.025   0.808  0.91  0.70  |  9 hr 00 min
0.00100  221.5  153.9 |  0.658   0.639  0.88  0.40  |  0.023   0.798  0.88  0.72  |  9 hr 04 min
0.00100  222.0  154.2 |  0.658   0.639  0.88  0.40  |  0.023   0.830  0.91  0.75  |  9 hr 08 min
0.00100  222.5  154.6 |  0.609   0.638  0.87  0.41  |  0.023   0.807  0.89  0.72  |  9 hr 13 min
0.00100  223.0  154.9 |  0.609   0.638  0.87  0.41  |  0.025   0.810  0.90  0.72  |  9 hr 17 min
0.00100  223.5  155.3 |  0.609   0.638  0.87  0.41  |  0.024   0.812  0.92  0.70  |  9 hr 20 min
0.00100  224.0  155.6 |  0.609   0.638  0.87  0.41  |  0.024   0.819  0.92  0.72  |  9 hr 24 min
0.00100  224.5  156.0 |  0.609   0.638  0.87  0.41  |  0.023   0.811  0.89  0.74  |  9 hr 28 min
0.00100  225.0* 156.3 |  0.668   0.631  0.86  0.40  |  0.024   0.822  0.92  0.72  |  9 hr 33 min
0.00100  225.5  156.7 |  0.668   0.631  0.86  0.40  |  0.026   0.810  0.91  0.71  |  9 hr 37 min
0.00100  226.0  157.0 |  0.668   0.631  0.86  0.40  |  0.023   0.822  0.90  0.74  |  9 hr 41 min
0.00100  226.5  157.4 |  0.668   0.631  0.86  0.40  |  0.023   0.809  0.89  0.73  |  9 hr 44 min
0.00100  227.0  157.7 |  0.668   0.631  0.86  0.40  |  0.023   0.812  0.91  0.72  |  9 hr 48 min
0.00100  227.5  158.1 |  0.650   0.637  0.87  0.40  |  0.025   0.815  0.90  0.73  |  9 hr 53 min
0.00100  228.0  158.4 |  0.650   0.637  0.87  0.40  |  0.024   0.814  0.91  0.71  |  9 hr 57 min
0.00100  228.5  158.8 |  0.650   0.637  0.87  0.40  |  0.024   0.820  0.91  0.73  | 10 hr 01 min
0.00100  229.0  159.1 |  0.650   0.637  0.87  0.40  |  0.025   0.810  0.89  0.73  | 10 hr 04 min
0.00100  229.5  159.5 |  0.650   0.637  0.87  0.40  |  0.025   0.814  0.91  0.71  | 10 hr 08 min
0.00100  230.0* 159.8 |  0.659   0.636  0.87  0.40  |  0.024   0.829  0.91  0.74  | 10 hr 13 min
0.00100  230.5  160.1 |  0.659   0.636  0.87  0.40  |  0.024   0.812  0.90  0.72  | 10 hr 17 min
0.00100  231.0  160.5 |  0.659   0.636  0.87  0.40  |  0.025   0.805  0.90  0.71  | 10 hr 21 min
0.00100  231.5  160.8 |  0.659   0.636  0.87  0.40  |  0.025   0.815  0.92  0.71  | 10 hr 25 min
0.00100  232.0  161.2 |  0.659   0.636  0.87  0.40  |  0.023   0.815  0.90  0.73  | 10 hr 28 min
0.00100  232.5  161.5 |  0.626   0.636  0.87  0.40  |  0.024   0.817  0.90  0.73  | 10 hr 33 min
0.00100  233.0  161.9 |  0.626   0.636  0.87  0.40  |  0.022   0.824  0.90  0.74  | 10 hr 37 min
0.00100  233.5  162.2 |  0.626   0.636  0.87  0.40  |  0.024   0.809  0.90  0.72  | 10 hr 41 min
0.00100  234.0  162.6 |  0.626   0.636  0.87  0.40  |  0.023   0.806  0.87  0.74  | 10 hr 44 min
0.00100  234.5  162.9 |  0.626   0.636  0.87  0.40  |  0.023   0.817  0.90  0.74  | 10 hr 48 min
0.00100  235.0* 163.3 |  0.655   0.635  0.87  0.40  |  0.023   0.841  0.95  0.73  | 10 hr 53 min
0.00100  235.5  163.6 |  0.655   0.635  0.87  0.40  |  0.023   0.811  0.89  0.73  | 10 hr 57 min
0.00100  236.0  164.0 |  0.655   0.635  0.87  0.40  |  0.024   0.835  0.94  0.73  | 11 hr 01 min
0.00100  236.5  164.3 |  0.655   0.635  0.87  0.40  |  0.023   0.808  0.87  0.74  | 11 hr 05 min
0.00100  237.0  164.7 |  0.655   0.635  0.87  0.40  |  0.022   0.832  0.93  0.74  | 11 hr 08 min
0.00100  237.5  165.0 |  0.672   0.636  0.87  0.40  |  0.025   0.823  0.90  0.74  | 11 hr 13 min
0.00100  238.0  165.4 |  0.672   0.636  0.87  0.40  |  0.023   0.823  0.92  0.73  | 11 hr 17 min
0.00100  238.5  165.7 |  0.672   0.636  0.87  0.40  |  0.024   0.802  0.87  0.73  | 11 hr 21 min
0.00100  239.0  166.1 |  0.672   0.636  0.87  0.40  |  0.024   0.813  0.89  0.73  | 11 hr 25 min
0.00100  239.5  166.4 |  0.672   0.636  0.87  0.40  |  0.023   0.804  0.88  0.73  | 11 hr 28 min
0.00100  240.0* 166.7 |  0.684   0.635  0.87  0.40  |  0.024   0.818  0.91  0.73  | 11 hr 33 min
0.00100  240.5  167.1 |  0.684   0.635  0.87  0.40  |  0.024   0.824  0.92  0.73  | 11 hr 37 min
0.00100  241.0  167.4 |  0.684   0.635  0.87  0.40  |  0.023   0.813  0.91  0.72  | 11 hr 41 min
0.00100  241.5  167.8 |  0.684   0.635  0.87  0.40  |  0.023   0.826  0.92  0.73  | 11 hr 45 min
0.00100  242.0  168.1 |  0.684   0.635  0.87  0.40  |  0.023   0.802  0.88  0.72  | 11 hr 49 min
0.00100  242.5  168.5 |  0.633   0.635  0.86  0.41  |  0.023   0.805  0.87  0.74  | 11 hr 53 min
0.00100  243.0  168.8 |  0.633   0.635  0.86  0.41  |  0.025   0.837  0.95  0.72  | 11 hr 57 min
0.00100  243.5  169.2 |  0.633   0.635  0.86  0.41  |  0.025   0.801  0.89  0.71  | 12 hr 01 min
0.00100  244.0  169.5 |  0.633   0.635  0.86  0.41  |  0.024   0.828  0.91  0.75  | 12 hr 05 min
0.00100  244.5  169.9 |  0.633   0.635  0.86  0.41  |  0.024   0.818  0.90  0.73  | 12 hr 08 min
0.00100  245.0* 170.2 |  0.663   0.633  0.86  0.41  |  0.024   0.826  0.94  0.71  | 12 hr 13 min
0.00100  245.5  170.6 |  0.663   0.633  0.86  0.41  |  0.025   0.804  0.89  0.72  | 12 hr 17 min
0.00100  246.0  170.9 |  0.663   0.633  0.86  0.41  |  0.024   0.834  0.95  0.72  | 12 hr 21 min
0.00100  246.5  171.3 |  0.663   0.633  0.86  0.41  |  0.022   0.835  0.92  0.75  | 12 hr 25 min
0.00100  247.0  171.6 |  0.663   0.633  0.86  0.41  |  0.024   0.802  0.90  0.71  | 12 hr 29 min
0.00100  247.5  172.0 |  0.655   0.637  0.87  0.41  |  0.025   0.812  0.90  0.73  | 12 hr 33 min
0.00100  248.0  172.3 |  0.655   0.637  0.87  0.41  |  0.022   0.813  0.89  0.74  | 12 hr 37 min
0.00100  248.5  172.7 |  0.655   0.637  0.87  0.41  |  0.026   0.831  0.95  0.71  | 12 hr 41 min
0.00100  249.0  173.0 |  0.655   0.637  0.87  0.41  |  0.025   0.777  0.84  0.71  | 12 hr 45 min
0.00100  249.5  173.3 |  0.655   0.637  0.87  0.41  |  0.023   0.809  0.88  0.74  | 12 hr 48 min
0.00100  250.0* 173.7 |  0.666   0.634  0.86  0.40  |  0.025   0.796  0.87  0.72  | 12 hr 53 min
0.00100  250.5  174.0 |  0.666   0.634  0.86  0.40  |  0.024   0.815  0.90  0.73  | 12 hr 57 min
0.00100  251.0  174.4 |  0.666   0.634  0.86  0.40  |  0.024   0.829  0.94  0.72  | 13 hr 01 min
0.00100  251.5  174.7 |  0.666   0.634  0.86  0.40  |  0.022   0.839  0.93  0.75  | 13 hr 05 min
0.00100  252.0  175.1 |  0.666   0.634  0.86  0.40  |  0.024   0.808  0.89  0.73  | 13 hr 09 min
0.00100  252.5  175.4 |  0.671   0.635  0.87  0.40  |  0.026   0.777  0.85  0.70  | 13 hr 13 min
0.00100  253.0  175.8 |  0.671   0.635  0.87  0.40  |  0.023   0.805  0.87  0.74  | 13 hr 17 min
0.00100  253.5  176.1 |  0.671   0.635  0.87  0.40  |  0.024   0.810  0.90  0.72  | 13 hr 21 min
0.00100  254.0  176.5 |  0.671   0.635  0.87  0.40  |  0.022   0.844  0.94  0.75  | 13 hr 25 min
0.00100  254.5  176.8 |  0.671   0.635  0.87  0.40  |  0.024   0.807  0.89  0.73  | 13 hr 29 min
0.00100  255.0* 177.2 |  0.675   0.638  0.87  0.41  |  0.023   0.826  0.90  0.75  | 13 hr 33 min
0.00100  255.5  177.5 |  0.675   0.638  0.87  0.41  |  0.023   0.850  0.95  0.74  | 13 hr 37 min
0.00100  256.0  177.9 |  0.675   0.638  0.87  0.41  |  0.024   0.826  0.90  0.75  | 13 hr 41 min
0.00100  256.5  178.2 |  0.675   0.638  0.87  0.41  |  0.024   0.825  0.91  0.74  | 13 hr 45 min
0.00100  257.0  178.6 |  0.675   0.638  0.87  0.41  |  0.024   0.783  0.85  0.71  | 13 hr 49 min
0.00100  257.5  178.9 |  0.681   0.634  0.88  0.39  |  0.023   0.830  0.93  0.73  | 13 hr 53 min
0.00100  258.0  179.3 |  0.681   0.634  0.88  0.39  |  0.023   0.809  0.89  0.73  | 13 hr 57 min
0.00100  258.5  179.6 |  0.681   0.634  0.88  0.39  |  0.023   0.784  0.84  0.73  | 14 hr 01 min
0.00100  259.0  180.0 |  0.681   0.634  0.88  0.39  |  0.022   0.815  0.90  0.73  | 14 hr 05 min
0.00100  259.5  180.3 |  0.681   0.634  0.88  0.39  |  0.023   0.822  0.90  0.75  | 14 hr 09 min
0.00100  260.0* 180.6 |  0.703   0.633  0.87  0.40  |  0.023   0.828  0.92  0.74  | 14 hr 13 min

--- [START 2019-07-17_13-28-04] ----------------------------------------------------------------

	@common.py:  
	set random seed
		SEED = 1563341285
	set cuda environment
		torch.__version__              = 1.1.0
		torch.version.cuda             = 9.0.176
		torch.backends.cudnn.version() = 7501
		os['CUDA_VISIBLE_DEVICES']     = 0
		torch.cuda.device_count()      = 1



	SEED         = 1563341285
	PROJECT_PATH = /root/share/project/kaggle/2019/chest/build/single_mask_05
	__file__     = /root/share/project/kaggle/2019/chest/build/single_mask_05/unet_0/train2.py
	out_dir      = /root/share/project/kaggle/2019/chest/result/unet-256-fold2-00

** dataset setting **
batch_size = 7
train_dataset : 
	mode   = train
	split  = train2_10075.npy
	csv    = train-rle.csv
	folder = dicom/dicom-images-train
	num_component[n] = 2079
	num_component[0] = 7996
	len    = 10075

valid_dataset : 
	mode   = train
	split  = valid2_600.npy
	csv    = train-rle.csv
	folder = dicom/dicom-images-train
	num_component[n] = 300
	num_component[0] = 300
	len    = 600


** net setting **
	initial_checkpoint = /root/share/project/kaggle/2019/chest/result/unet-256-fold2-00/checkpoint/00260000_model.pth
<class 'model.UNet'>

optimizer
  SGD (
Parameter Group 0
    dampening: 0
    lr: 0.0001
    momentum: 0.9
    nesterov: False
    weight_decay: 0.0001
)
schduler
  NullScheduler
lr=0.00010 

** start training here! **
   batch_size=7,  iter_accum=4
                      |----------- VALID -----------|-------- TRAIN/BATCH -------------------------
rate     iter   epoch |  loss    dice   neg   pos   |  loss    dice   neg   pos   |  time          
---------------------------------------------------------------------------------------------------
0.00000  260.0* 180.6 |  0.685   0.633  0.87  0.40  |  0.000   0.000  0.00  0.00  |  0 hr 00 min
0.00010  260.5  181.0 |  0.685   0.633  0.87  0.40  |  0.024   0.818  0.90  0.73  |  0 hr 04 min
0.00010  261.0  181.3 |  0.685   0.633  0.87  0.40  |  0.025   0.817  0.93  0.71  |  0 hr 08 min
0.00010  261.5  181.7 |  0.685   0.633  0.87  0.40  |  0.022   0.837  0.93  0.74  |  0 hr 12 min
0.00010  262.0  182.0 |  0.685   0.633  0.87  0.40  |  0.023   0.828  0.92  0.74  |  0 hr 17 min
0.00010  262.5  182.4 |  0.666   0.637  0.87  0.40  |  0.023   0.816  0.89  0.74  |  0 hr 21 min
0.00010  263.0  182.7 |  0.666   0.637  0.87  0.40  |  0.025   0.819  0.91  0.73  |  0 hr 25 min
0.00010  263.5  183.1 |  0.666   0.637  0.87  0.40  |  0.022   0.821  0.90  0.75  |  0 hr 29 min
0.00010  264.0  183.4 |  0.666   0.637  0.87  0.40  |  0.023   0.826  0.90  0.75  |  0 hr 34 min
0.00010  264.5  183.8 |  0.666   0.637  0.87  0.40  |  0.022   0.831  0.91  0.75  |  0 hr 38 min
0.00010  265.0* 184.1 |  0.671   0.635  0.87  0.40  |  0.023   0.814  0.90  0.73  |  0 hr 42 min
0.00010  265.5  184.5 |  0.671   0.635  0.87  0.40  |  0.024   0.836  0.93  0.75  |  0 hr 46 min
0.00010  266.0  184.8 |  0.671   0.635  0.87  0.40  |  0.023   0.826  0.91  0.74  |  0 hr 50 min
0.00010  266.5  185.2 |  0.671   0.635  0.87  0.40  |  0.022   0.837  0.92  0.75  |  0 hr 54 min
0.00010  267.0  185.5 |  0.671   0.635  0.87  0.40  |  0.024   0.805  0.89  0.72  |  0 hr 58 min
0.00010  267.5  185.9 |  0.700   0.637  0.87  0.40  |  0.023   0.814  0.89  0.74  |  1 hr 02 min
0.00010  268.0  186.2 |  0.700   0.637  0.87  0.40  |  0.024   0.834  0.94  0.73  |  1 hr 06 min
0.00010  268.5  186.6 |  0.700   0.637  0.87  0.40  |  0.023   0.813  0.89  0.74  |  1 hr 10 min
0.00010  269.0  186.9 |  0.700   0.637  0.87  0.40  |  0.023   0.833  0.93  0.73  |  1 hr 14 min
0.00010  269.5  187.2 |  0.700   0.637  0.87  0.40  |  0.024   0.807  0.89  0.72  |  1 hr 18 min
0.00010  270.0* 187.6 |  0.664   0.637  0.87  0.40  |  0.023   0.808  0.87  0.75  |  1 hr 22 min
0.00010  270.5  187.9 |  0.664   0.637  0.87  0.40  |  0.023   0.833  0.93  0.73  |  1 hr 26 min
0.00010  271.0  188.3 |  0.664   0.637  0.87  0.40  |  0.024   0.806  0.89  0.73  |  1 hr 30 min
0.00010  271.5  188.6 |  0.664   0.637  0.87  0.40  |  0.023   0.837  0.93  0.75  |  1 hr 34 min



